#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
6	43104369	43108369	ENSMUSG00000094669.3	.	+	43104369	43108369	0	1	4000	43104365	cluster_5
4	119188011	119192011	ENSMUSG00000028644.16	.	-	119188011	119192011	0	1	4000	119188010	cluster_5
11	73907299	73911299	ENSMUSG00000062186.2	.	-	73907299	73911299	0	1	4000	73907292	cluster_5
12	112618045	112622045	ENSMUSG00000011148.14	.	+	112618045	112622045	0	1	4000	112618044	cluster_5
5	119830668	119834668	ENSMUSG00000018263.11	.	+	119830668	119834668	0	1	4000	119830667	cluster_5
5	136036496	136040496	ENSMUSG00000042985.7	.	+	136036496	136040496	0	1	4000	136036495	cluster_5
17	48165270	48169270	ENSMUSG00000043939.14	.	-	48165270	48169270	0	1	4000	48165266	cluster_5
4	25240876	25244876	ENSMUSG00000028259.13	.	-	25240876	25244876	0	1	4000	25240874	cluster_5
1	54193168	54197168	ENSMUSG00000042807.15	.	-	54193168	54197168	0	1	4000	54193163	cluster_5
X	37899770	37903770	ENSMUSG00000068048.8	.	-	37899770	37903770	0	1	4000	37899767	cluster_5
9	14769030	14773030	ENSMUSG00000031927.9	.	-	14769030	14773030	0	1	4000	14769029	cluster_5
16	32494265	32498265	ENSMUSG00000052363.8	.	+	32494265	32498265	0	1	4000	32494262	cluster_5
7	4904516	4908516	ENSMUSG00000110221.1	.	-	4904516	4908516	0	1	4000	4904512	cluster_5
X	85774819	85778819	ENSMUSG00000025059.16	.	-	85774819	85778819	0	1	4000	85774811	cluster_5
2	111624497	111628497	ENSMUSG00000094858.3	.	-	111624497	111628497	0	1	4000	111624496	cluster_5
2	43746824	43750824	ENSMUSG00000049744.15	.	+	43746824	43750824	0	1	4000	43746820	cluster_5
16	88610279	88614279	ENSMUSG00000050239.3	.	-	88610279	88614279	0	1	4000	88610271	cluster_5
X	96291438	96295438	ENSMUSG00000044206.3	.	-	96291438	96295438	0	1	4000	96291429	cluster_5
5	145582730	145586730	ENSMUSG00000075552.4	.	-	145582730	145586730	0	1	4000	145582729	cluster_5
3	107034169	107038169	ENSMUSG00000047959.4	.	+	107034169	107038169	0	1	4000	107034168	cluster_5
8	19445606	19449606	ENSMUSG00000031471.3	.	-	19445606	19449606	0	1	4000	19445605	cluster_5
15	98163625	98167625	ENSMUSG00000048175.13	.	-	98163625	98167625	0	1	4000	98163616	cluster_5
5	11916043	11920043	ENSMUSG00000067848.12	.	+	11916043	11920043	0	1	4000	11916042	cluster_5
4	141434105	141438105	ENSMUSG00000070637.2	.	-	141434105	141438105	0	1	4000	141434104	cluster_5
14	4553405	4557405	ENSMUSG00000090472.8	.	+	4553405	4557405	0	1	4000	4553401	cluster_5
4	126161491	126165491	ENSMUSG00000073758.10	.	-	126161491	126165491	0	1	4000	126161490	cluster_5
10	77724486	77728486	ENSMUSG00000096421.1	.	+	77724486	77728486	0	1	4000	77724479	cluster_5
11	28337867	28341867	ENSMUSG00000032889.6	.	-	28337867	28341867	0	1	4000	28337865	cluster_5
11	98436991	98440991	ENSMUSG00000002580.7	.	-	98436991	98440991	0	1	4000	98436982	cluster_5
4	73681516	73685516	ENSMUSG00000095341.1	.	+	73681516	73685516	0	1	4000	73681509	cluster_5
8	117093854	117097854	ENSMUSG00000031845.15	.	+	117093854	117097854	0	1	4000	117093853	cluster_5
16	17581214	17585214	ENSMUSG00000022756.17	.	-	17581214	17585214	0	1	4000	17581213	cluster_5
4	49547546	49551546	ENSMUSG00000028307.9	.	-	49547546	49551546	0	1	4000	49547542	cluster_5
5	123045016	123049016	ENSMUSG00000029477.14	.	-	123045016	123049016	0	1	4000	123045015	cluster_5
14	56130608	56134608	ENSMUSG00000059256.6	.	-	56130608	56134608	0	1	4000	56130603	cluster_5
7	45239085	45243085	ENSMUSG00000094152.5	.	+	45239085	45243085	0	1	4000	45239081	cluster_5
4	126022550	126026550	ENSMUSG00000028859.14	.	+	126022550	126026550	0	1	4000	126022549	cluster_5
2	112138329	112142329	ENSMUSG00000050776.3	.	+	112138329	112142329	0	1	4000	112138328	cluster_5
9	39781253	39785253	ENSMUSG00000095903.3	.	-	39781253	39785253	0	1	4000	39781250	cluster_5
5	124361082	124365082	ENSMUSG00000029394.11	.	-	124361082	124365082	0	1	4000	124361081	cluster_5
2	67431181	67435181	ENSMUSG00000097112.1	.	-	67431181	67435181	0	1	4000	67431175	cluster_5
6	85711205	85715205	ENSMUSG00000089694.2	.	-	85711205	85715205	0	1	4000	85711197	cluster_5
14	30941289	30945289	ENSMUSG00000006529.16	.	-	30941289	30945289	0	1	4000	30941286	cluster_5
11	74054615	74058615	ENSMUSG00000043692.6	.	-	74054615	74058615	0	1	4000	74054608	cluster_5
11	102099319	102103319	ENSMUSG00000017316.13	.	-	102099319	102103319	0	1	4000	102099318	cluster_5
12	28580523	28584523	ENSMUSG00000020636.14	.	-	28580523	28584523	0	1	4000	28580521	cluster_5
12	88009848	88013848	ENSMUSG00000096049.1	.	+	88009848	88013848	0	1	4000	88009840	cluster_5
2	87951100	87955100	ENSMUSG00000075144.5	.	-	87951100	87955100	0	1	4000	87951092	cluster_5
1	151180537	151184537	ENSMUSG00000114212.1	.	+	151180537	151184537	0	1	4000	151180536	cluster_5
16	97460907	97464907	ENSMUSG00000000386.15	.	-	97460907	97464907	0	1	4000	97460898	cluster_5
3	93824020	93828020	ENSMUSG00000058005.3	.	+	93824020	93828020	0	1	4000	93824011	cluster_5
7	103969152	103973152	ENSMUSG00000094520.4	.	+	103969152	103973152	0	1	4000	103969151	cluster_5
4	103024842	103028842	ENSMUSG00000066090.5	.	-	103024842	103028842	0	1	4000	103024841	cluster_5
12	105601085	105605085	ENSMUSG00000041347.5	.	+	105601085	105605085	0	1	4000	105601084	cluster_5
15	40132365	40136365	ENSMUSG00000094112.2	.	+	40132365	40136365	0	1	4000	40132361	cluster_5
15	76657858	76661858	ENSMUSG00000004187.11	.	+	76657858	76661858	0	1	4000	76657851	cluster_5
10	58716210	58720210	ENSMUSG00000091731.1	.	-	58716210	58720210	0	1	4000	58716205	cluster_5
10	130212403	130216403	ENSMUSG00000045559.6	.	-	130212403	130216403	0	1	4000	130212402	cluster_5
X	123791665	123795665	ENSMUSG00000094620.1	.	+	123791665	123795665	0	1	4000	123791664	cluster_5
Y	71690043	71694043	ENSMUSG00000100535.1	.	+	71690043	71694043	0	1	4000	71690036	cluster_5
X	149072282	149076282	ENSMUSG00000094885.7	.	+	149072282	149076282	0	1	4000	149072281	cluster_5
7	103154356	103158356	ENSMUSG00000051362.2	.	-	103154356	103158356	0	1	4000	103154355	cluster_5
6	57154919	57158919	ENSMUSG00000057981.5	.	+	57154919	57158919	0	1	4000	57154914	cluster_5
11	115295663	115299663	ENSMUSG00000044788.10	.	-	115295663	115299663	0	1	4000	115295662	cluster_5
6	28396005	28400005	ENSMUSG00000039841.14	.	-	28396005	28400005	0	1	4000	28396003	cluster_5
15	102098413	102102413	ENSMUSG00000037003.16	.	+	102098413	102102413	0	1	4000	102098412	cluster_5
13	111678979	111682979	ENSMUSG00000032727.14	.	+	111678979	111682979	0	1	4000	111678978	cluster_5
1	173225214	173229214	ENSMUSG00000005339.10	.	-	173225214	173229214	0	1	4000	173225213	cluster_5
11	46627261	46631261	ENSMUSG00000064010.12	.	-	46627261	46631261	0	1	4000	46627257	cluster_5
15	54743702	54747702	ENSMUSG00000037362.8	.	+	54743702	54747702	0	1	4000	54743697	cluster_5
7	43795577	43799577	ENSMUSG00000064023.4	.	+	43795577	43799577	0	1	4000	43795573	cluster_5
6	8190617	8194617	ENSMUSG00000068794.7	.	-	8190617	8194617	0	1	4000	8190609	cluster_5
X	8974559	8978559	ENSMUSG00000060685.4	.	-	8974559	8978559	0	1	4000	8974551	cluster_5
X	101732269	101736269	ENSMUSG00000050232.6	.	-	101732269	101736269	0	1	4000	101732268	cluster_5
16	26989652	26993652	ENSMUSG00000068428.7	.	-	26989652	26993652	0	1	4000	26989650	cluster_5
6	129715132	129719132	ENSMUSG00000067610.1	.	-	129715132	129719132	0	1	4000	129715131	cluster_5
13	27511217	27515217	ENSMUSG00000021346.14	.	-	27511217	27515217	0	1	4000	27511215	cluster_5
X	58907360	58911360	ENSMUSG00000046180.11	.	+	58907360	58911360	0	1	4000	58907355	cluster_5
14	43074643	43078643	ENSMUSG00000091733.1	.	-	43074643	43078643	0	1	4000	43074639	cluster_5
1	93822909	93826909	ENSMUSG00000073609.9	.	+	93822909	93826909	0	1	4000	93822900	cluster_5
11	60351329	60355329	ENSMUSG00000056598.16	.	+	60351329	60355329	0	1	4000	60351323	cluster_5
6	122919848	122923848	ENSMUSG00000049037.8	.	+	122919848	122923848	0	1	4000	122919847	cluster_5
7	18796520	18800520	ENSMUSG00000004542.15	.	-	18796520	18800520	0	1	4000	18796519	cluster_5
3	106165564	106169564	ENSMUSG00000040809.10	.	-	106165564	106169564	0	1	4000	106165563	cluster_5
11	73888771	73892771	ENSMUSG00000056921.2	.	-	73888771	73892771	0	1	4000	73888764	cluster_5
16	44941678	44945678	ENSMUSG00000036172.17	.	+	44941678	44945678	0	1	4000	44941674	cluster_5
7	116036796	116040796	ENSMUSG00000051910.13	.	-	116036796	116040796	0	1	4000	116036795	cluster_5
19	8661789	8665789	ENSMUSG00000032773.9	.	+	8661789	8665789	0	1	4000	8661781	cluster_5
13	43169501	43173501	ENSMUSG00000021368.15	.	-	43169501	43173501	0	1	4000	43169497	cluster_5
16	26369841	26373841	ENSMUSG00000022512.3	.	-	26369841	26373841	0	1	4000	26369839	cluster_5
12	100777057	100781057	ENSMUSG00000021185.16	.	+	100777057	100781057	0	1	4000	100777056	cluster_5
19	38041577	38045577	ENSMUSG00000048612.16	.	-	38041577	38045577	0	1	4000	38041574	cluster_5
2	88847292	88851292	ENSMUSG00000061798.2	.	+	88847292	88851292	0	1	4000	88847284	cluster_5
6	123306333	123310333	ENSMUSG00000091260.1	.	+	123306333	123310333	0	1	4000	123306332	cluster_5
6	142206521	142210521	ENSMUSG00000079262.3	.	-	142206521	142210521	0	1	4000	142206520	cluster_5
2	158227222	158231222	ENSMUSG00000037813.13	.	-	158227222	158231222	0	1	4000	158227221	cluster_5
X	112696651	112700651	ENSMUSG00000034607.6	.	-	112696651	112700651	0	1	4000	112696650	cluster_5
6	121243906	121247906	ENSMUSG00000030107.10	.	+	121243906	121247906	0	1	4000	121243905	cluster_5
2	170146103	170150103	ENSMUSG00000052056.14	.	-	170146103	170150103	0	1	4000	170146102	cluster_5
9	51211708	51215708	ENSMUSG00000032053.8	.	+	51211708	51215708	0	1	4000	51211703	cluster_5
11	53455205	53459205	ENSMUSG00000018387.12	.	+	53455205	53459205	0	1	4000	53455200	cluster_5
7	108212636	108216636	ENSMUSG00000095929.2	.	-	108212636	108216636	0	1	4000	108212635	cluster_5
9	109744089	109748089	ENSMUSG00000059547.3	.	-	109744089	109748089	0	1	4000	109744088	cluster_5
Y	40314903	40318903	ENSMUSG00000093895.7	.	-	40314903	40318903	0	1	4000	40314899	cluster_5
2	89081513	89085513	ENSMUSG00000075104.3	.	-	89081513	89085513	0	1	4000	89081505	cluster_5
14	6217292	6221292	ENSMUSG00000094460.7	.	-	6217292	6221292	0	1	4000	6217286	cluster_5
11	74054551	74058551	ENSMUSG00000047444.3	.	-	74054551	74058551	0	1	4000	74054544	cluster_5
11	21570235	21574235	ENSMUSG00000020319.9	.	+	21570235	21574235	0	1	4000	21570233	cluster_5
8	22281441	22285441	ENSMUSG00000031481.8	.	+	22281441	22285441	0	1	4000	22281439	cluster_5
14	73121037	73125037	ENSMUSG00000022106.14	.	+	73121037	73125037	0	1	4000	73121030	cluster_5
3	146447795	146451795	ENSMUSG00000028189.12	.	+	146447795	146451795	0	1	4000	146447794	cluster_5
9	21590828	21594828	ENSMUSG00000032182.15	.	-	21590828	21594828	0	1	4000	21590826	cluster_5
17	25734040	25738040	ENSMUSG00000041062.6	.	+	25734040	25738040	0	1	4000	25734038	cluster_5
X	82946870	82950870	ENSMUSG00000045103.17	.	+	82946870	82950870	0	1	4000	82946862	cluster_5
7	9028798	9032798	ENSMUSG00000096658.2	.	-	9028798	9032798	0	1	4000	9028789	cluster_5
16	48410416	48414416	ENSMUSG00000110573.1	.	-	48410416	48414416	0	1	4000	48410412	cluster_5
14	4662192	4666192	ENSMUSG00000090872.8	.	+	4662192	4666192	0	1	4000	4662188	cluster_5
5	87252804	87256804	ENSMUSG00000057425.3	.	-	87252804	87256804	0	1	4000	87252796	cluster_5
11	3974778	3978778	ENSMUSG00000034493.1	.	-	3974778	3978778	0	1	4000	3974775	cluster_5
5	92346889	92350889	ENSMUSG00000034855.13	.	-	92346889	92350889	0	1	4000	92346880	cluster_5
5	37111784	37115784	ENSMUSG00000113373.1	.	+	37111784	37115784	0	1	4000	37111781	cluster_5
2	27025998	27029998	ENSMUSG00000036067.12	.	-	27025998	27029998	0	1	4000	27025996	cluster_5
4	117124794	117128794	ENSMUSG00000047671.8	.	+	117124794	117128794	0	1	4000	117124793	cluster_5
4	136896803	136900803	ENSMUSG00000036887.5	.	-	136896803	136900803	0	1	4000	136896802	cluster_5
X	4368636	4372636	ENSMUSG00000094273.1	.	+	4368636	4372636	0	1	4000	4368632	cluster_5
12	105174344	105178344	ENSMUSG00000000701.8	.	+	105174344	105178344	0	1	4000	105174343	cluster_5
18	58554257	58558257	ENSMUSG00000024600.8	.	+	58554257	58558257	0	1	4000	58554252	cluster_5
5	120912536	120916536	ENSMUSG00000032623.9	.	+	120912536	120916536	0	1	4000	120912535	cluster_5
14	7123412	7127412	ENSMUSG00000096869.7	.	-	7123412	7127412	0	1	4000	7123405	cluster_5
6	34861146	34865146	ENSMUSG00000057137.9	.	+	34861146	34865146	0	1	4000	34861143	cluster_5
2	87094008	87098008	ENSMUSG00000075161.3	.	-	87094008	87098008	0	1	4000	87094000	cluster_5
3	142592847	142596847	ENSMUSG00000040264.10	.	+	142592847	142596847	0	1	4000	142592846	cluster_5
13	3802316	3806316	ENSMUSG00000063130.4	.	-	3802316	3806316	0	1	4000	3802313	cluster_5
2	25426703	25430703	ENSMUSG00000026944.18	.	+	25426703	25430703	0	1	4000	25426701	cluster_5
X	107790590	107794590	ENSMUSG00000073007.10	.	+	107790590	107794590	0	1	4000	107790589	cluster_5
17	34562268	34566268	ENSMUSG00000015468.14	.	+	34562268	34566268	0	1	4000	34562265	cluster_5
11	95585735	95589735	ENSMUSG00000000120.6	.	-	95585735	95589735	0	1	4000	95585726	cluster_5
8	56292585	56296585	ENSMUSG00000031613.9	.	+	56292585	56296585	0	1	4000	56292580	cluster_5
10	19354533	19358533	ENSMUSG00000045591.6	.	+	19354533	19358533	0	1	4000	19354532	cluster_5
2	111150936	111154936	ENSMUSG00000079169.3	.	-	111150936	111154936	0	1	4000	111150935	cluster_5
10	51588517	51592517	ENSMUSG00000019909.4	.	-	51588517	51592517	0	1	4000	51588512	cluster_5
11	94390997	94394997	ENSMUSG00000020865.16	.	-	94390997	94394997	0	1	4000	94390988	cluster_5
10	107910134	107914134	ENSMUSG00000091455.4	.	-	107910134	107914134	0	1	4000	107910133	cluster_5
13	100244323	100248323	ENSMUSG00000071203.6	.	-	100244323	100248323	0	1	4000	100244322	cluster_5
7	108344979	108348979	ENSMUSG00000093980.1	.	-	108344979	108348979	0	1	4000	108344978	cluster_5
12	38777380	38781380	ENSMUSG00000004151.17	.	+	38777380	38781380	0	1	4000	38777377	cluster_5
4	88774922	88778922	ENSMUSG00000096582.1	.	+	88774922	88778922	0	1	4000	88774914	cluster_5
6	121633376	121637376	ENSMUSG00000030111.9	.	+	121633376	121637376	0	1	4000	121633375	cluster_5
4	46411506	46415506	ENSMUSG00000028332.13	.	-	46411506	46415506	0	1	4000	46411502	cluster_5
17	24802382	24806382	ENSMUSG00000024155.7	.	+	24802382	24806382	0	1	4000	24802380	cluster_5
11	93096028	93100028	ENSMUSG00000056158.14	.	+	93096028	93100028	0	1	4000	93096019	cluster_5
19	12385279	12389279	ENSMUSG00000046650.4	.	+	12385279	12389279	0	1	4000	12385278	cluster_5
14	4774337	4778337	ENSMUSG00000090539.8	.	+	4774337	4778337	0	1	4000	4774333	cluster_5
6	24731245	24735245	ENSMUSG00000029679.7	.	+	24731245	24735245	0	1	4000	24731243	cluster_5
9	80010851	80014851	ENSMUSG00000034898.16	.	-	80010851	80014851	0	1	4000	80010843	cluster_5
4	141366220	141370220	ENSMUSG00000006218.4	.	+	141366220	141370220	0	1	4000	141366219	cluster_5
16	92319441	92323441	ENSMUSG00000051728.7	.	-	92319441	92323441	0	1	4000	92319432	cluster_5
14	41941995	41945995	ENSMUSG00000052334.11	.	+	41941995	41945995	0	1	4000	41941991	cluster_5
14	51693468	51697468	ENSMUSG00000090740.2	.	-	51693468	51697468	0	1	4000	51693463	cluster_5
16	89506323	89510323	ENSMUSG00000056706.3	.	-	89506323	89510323	0	1	4000	89506315	cluster_5
6	72519634	72523634	ENSMUSG00000052631.14	.	-	72519634	72523634	0	1	4000	72519627	cluster_5
4	140740643	140744643	ENSMUSG00000040935.12	.	-	140740643	140744643	0	1	4000	140740642	cluster_5
16	97512816	97516816	ENSMUSG00000022938.8	.	-	97512816	97516816	0	1	4000	97512807	cluster_5
X	144151695	144155695	ENSMUSG00000085139.1	.	+	144151695	144155695	0	1	4000	144151694	cluster_5
16	34647921	34651921	ENSMUSG00000022832.11	.	+	34647921	34651921	0	1	4000	34647918	cluster_5
3	144930529	144934529	ENSMUSG00000074195.3	.	-	144930529	144934529	0	1	4000	144930528	cluster_5
13	43782775	43786775	ENSMUSG00000015396.4	.	+	43782775	43786775	0	1	4000	43782771	cluster_5
7	11067691	11071691	ENSMUSG00000110103.1	.	-	11067691	11071691	0	1	4000	11067690	cluster_5
2	32386252	32390252	ENSMUSG00000026822.14	.	-	32386252	32390252	0	1	4000	32386249	cluster_5
11	53632702	53636702	ENSMUSG00000020383.1	.	-	53632702	53636702	0	1	4000	53632697	cluster_5
X	73146796	73150796	ENSMUSG00000072479.10	.	+	73146796	73150796	0	1	4000	73146789	cluster_5
3	37061527	37065527	ENSMUSG00000027719.15	.	+	37061527	37065527	0	1	4000	37061524	cluster_5
15	77409135	77413135	ENSMUSG00000057346.12	.	-	77409135	77413135	0	1	4000	77409128	cluster_5
11	102468122	102472122	ENSMUSG00000034664.13	.	-	102468122	102472122	0	1	4000	102468121	cluster_5
4	86872396	86876396	ENSMUSG00000038007.14	.	+	86872396	86876396	0	1	4000	86872388	cluster_5
2	55433970	55437970	ENSMUSG00000026824.11	.	+	55433970	55437970	0	1	4000	55433965	cluster_5
11	54265277	54269277	ENSMUSG00000018914.5	.	-	54265277	54269277	0	1	4000	54265272	cluster_5
6	29386468	29390468	ENSMUSG00000058831.13	.	-	29386468	29390468	0	1	4000	29386466	cluster_5
14	34083981	34087981	ENSMUSG00000021950.15	.	+	34083981	34087981	0	1	4000	34083978	cluster_5
14	50743094	50747094	ENSMUSG00000059069.5	.	-	50743094	50747094	0	1	4000	50743089	cluster_5
17	37481552	37485552	ENSMUSG00000016283.13	.	-	37481552	37485552	0	1	4000	37481549	cluster_5
18	70139605	70143605	ENSMUSG00000024511.15	.	-	70139605	70143605	0	1	4000	70139598	cluster_5
14	28502750	28506750	ENSMUSG00000021994.15	.	+	28502750	28506750	0	1	4000	28502748	cluster_5
11	67236029	67240029	ENSMUSG00000057003.12	.	+	67236029	67240029	0	1	4000	67236023	cluster_5
4	59436633	59440633	ENSMUSG00000038578.15	.	-	59436633	59440633	0	1	4000	59436628	cluster_5
6	86014171	86018171	ENSMUSG00000030001.4	.	+	86014171	86018171	0	1	4000	86014163	cluster_5
11	62818231	62822231	ENSMUSG00000047821.16	.	+	62818231	62822231	0	1	4000	62818225	cluster_5
19	46339121	46343121	ENSMUSG00000025227.14	.	+	46339121	46343121	0	1	4000	46339117	cluster_5
7	106213326	106217326	ENSMUSG00000045868.12	.	-	106213326	106217326	0	1	4000	106213325	cluster_5
17	14692235	14696235	ENSMUSG00000023885.9	.	-	14692235	14696235	0	1	4000	14692234	cluster_5
18	37729009	37733009	ENSMUSG00000103749.1	.	+	37729009	37733009	0	1	4000	37729006	cluster_5
11	114725408	114729408	ENSMUSG00000034706.16	.	+	114725408	114729408	0	1	4000	114725407	cluster_5
10	127640986	127644986	ENSMUSG00000002147.18	.	+	127640986	127644986	0	1	4000	127640985	cluster_5
6	136779765	136783765	ENSMUSG00000042638.14	.	-	136779765	136783765	0	1	4000	136779764	cluster_5
11	46522212	46526212	ENSMUSG00000078924.1	.	+	46522212	46526212	0	1	4000	46522208	cluster_5
15	76693716	76697716	ENSMUSG00000022546.5	.	+	76693716	76697716	0	1	4000	76693709	cluster_5
1	127677548	127681548	ENSMUSG00000026347.13	.	-	127677548	127681548	0	1	4000	127677547	cluster_5
9	39834876	39838876	ENSMUSG00000093934.2	.	+	39834876	39838876	0	1	4000	39834873	cluster_5
17	36030855	36034855	ENSMUSG00000067212.8	.	-	36030855	36034855	0	1	4000	36030852	cluster_5
14	4890416	4894416	ENSMUSG00000091185.1	.	+	4890416	4894416	0	1	4000	4890412	cluster_5
6	116671952	116675952	ENSMUSG00000042129.8	.	-	116671952	116675952	0	1	4000	116671951	cluster_5
3	96643584	96647584	ENSMUSG00000090210.7	.	+	96643584	96647584	0	1	4000	96643575	cluster_5
14	54964927	54968927	ENSMUSG00000040752.16	.	-	54964927	54968927	0	1	4000	54964922	cluster_5
18	61534536	61538536	ENSMUSG00000045094.7	.	-	61534536	61538536	0	1	4000	61534530	cluster_5
4	121620103	121624103	ENSMUSG00000078575.2	.	-	121620103	121624103	0	1	4000	121620102	cluster_5
3	94194714	94198714	ENSMUSG00000090268.1	.	+	94194714	94198714	0	1	4000	94194705	cluster_5
16	44865097	44869097	ENSMUSG00000090176.1	.	+	44865097	44869097	0	1	4000	44865093	cluster_5
4	118690756	118694756	ENSMUSG00000043383.5	.	-	118690756	118694756	0	1	4000	118690755	cluster_5
8	65016584	65020584	ENSMUSG00000053490.8	.	-	65016584	65020584	0	1	4000	65016578	cluster_5
15	101626188	101630188	ENSMUSG00000064232.2	.	-	101626188	101630188	0	1	4000	101626187	cluster_5
6	119328766	119332766	ENSMUSG00000055003.14	.	-	119328766	119332766	0	1	4000	119328765	cluster_5
2	25240452	25244452	ENSMUSG00000036731.7	.	-	25240452	25244452	0	1	4000	25240450	cluster_5
4	136421524	136425524	ENSMUSG00000070687.11	.	+	136421524	136425524	0	1	4000	136421523	cluster_5
6	83760644	83764644	ENSMUSG00000014747.6	.	+	83760644	83764644	0	1	4000	83760636	cluster_5
17	55622672	55626672	ENSMUSG00000091504.1	.	-	55622672	55626672	0	1	4000	55622667	cluster_5
8	40673077	40677077	ENSMUSG00000046723.4	.	+	40673077	40677077	0	1	4000	40673073	cluster_5
6	89738766	89742766	ENSMUSG00000094586.4	.	+	89738766	89742766	0	1	4000	89738758	cluster_5
1	88085813	88089813	ENSMUSG00000089675.1	.	+	88085813	88089813	0	1	4000	88085805	cluster_5
9	25087422	25091422	ENSMUSG00000066810.2	.	+	25087422	25091422	0	1	4000	25087420	cluster_5
5	10244526	10248526	ENSMUSG00000069355.12	.	-	10244526	10248526	0	1	4000	10244525	cluster_5
X	113295510	113299510	ENSMUSG00000025592.17	.	+	113295510	113299510	0	1	4000	113295509	cluster_5
